Cluster,Products,Periods,Scenarios,DemandPeriodScenarios,Closest_Index
21,3,5.0,67.0,15163.0,187
21,3,5.0,68.0,13866.0,187
21,3,5.0,69.0,14960.0,187
21,3,5.0,70.0,12857.0,187
21,3,5.0,71.0,12683.0,187
21,3,5.0,72.0,15438.0,187
21,3,5.0,73.0,12661.0,187
21,3,5.0,74.0,12256.0,187
21,3,5.0,75.0,14942.0,187
21,3,5.0,76.0,7339.0,187
21,3,5.0,77.0,9272.0,187
21,3,5.0,78.0,17017.0,187
21,3,5.0,79.0,13581.0,187
21,3,5.0,80.0,5442.0,187
21,3,5.0,81.0,8400.0,187
21,3,5.0,82.0,12097.0,187
21,3,5.0,83.0,8039.0,187
21,3,5.0,84.0,13065.0,187
21,3,5.0,85.0,16424.0,187
21,3,5.0,86.0,17252.0,187
21,3,5.0,87.0,7707.0,187
21,3,5.0,88.0,15953.0,187
21,3,5.0,89.0,11871.0,187
21,3,5.0,90.0,14249.0,187
21,3,5.0,91.0,12648.0,187
21,3,5.0,92.0,15950.0,187
21,3,5.0,93.0,9111.0,187
21,3,5.0,94.0,9795.0,187
21,3,5.0,95.0,15253.0,187
21,3,5.0,96.0,6238.0,187
21,3,5.0,97.0,14903.0,187
21,3,5.0,98.0,12870.0,187
21,3,5.0,99.0,9760.0,187
21,3,5.0,100.0,13814.0,187
21,3,6.0,1.0,20724.0,187
21,3,6.0,2.0,13734.0,187
21,3,6.0,3.0,11323.0,187
21,3,6.0,4.0,17243.0,187
21,3,6.0,5.0,16117.0,187
21,3,6.0,6.0,18666.0,187
21,3,6.0,7.0,6062.0,187
21,3,6.0,8.0,7580.0,187
21,3,6.0,9.0,10669.0,187
21,3,6.0,10.0,9961.0,187
21,3,6.0,11.0,9526.0,187
21,3,6.0,12.0,9036.0,187
21,3,6.0,13.0,20648.0,187
21,3,6.0,14.0,21803.0,187
21,3,6.0,15.0,11667.0,187
21,3,6.0,16.0,15914.0,187
21,3,6.0,17.0,18385.0,187
21,3,6.0,18.0,14017.0,187
21,3,6.0,19.0,7765.0,187
21,3,6.0,20.0,7535.0,187
21,3,6.0,21.0,9464.0,187
21,3,6.0,22.0,11571.0,187
21,3,6.0,23.0,14053.0,187
21,3,6.0,24.0,23357.0,187
21,3,6.0,25.0,19655.0,187
21,3,6.0,26.0,16681.0,187
21,3,6.0,27.0,21637.0,187
21,3,6.0,28.0,8475.0,187
21,3,6.0,29.0,15791.0,187
21,3,6.0,30.0,12412.0,187
21,3,6.0,31.0,10796.0,187
21,3,6.0,32.0,12843.0,187
21,3,6.0,33.0,7319.0,187
21,3,6.0,34.0,17723.0,187
21,3,6.0,35.0,5194.0,187
21,3,6.0,36.0,14381.0,187
21,3,6.0,37.0,12544.0,187
21,3,6.0,38.0,13755.0,187
21,3,6.0,39.0,8125.0,187
21,3,6.0,40.0,16661.0,187
21,3,6.0,41.0,13089.0,187
21,3,6.0,42.0,20372.0,187
21,3,6.0,43.0,12355.0,187
21,3,6.0,44.0,16484.0,187
21,3,6.0,45.0,6772.0,187
21,3,6.0,46.0,20653.0,187
21,3,6.0,47.0,19165.0,187
21,3,6.0,48.0,11140.0,187
21,3,6.0,49.0,15578.0,187
21,3,6.0,50.0,10630.0,187
21,3,6.0,51.0,10927.0,187
21,3,6.0,52.0,5554.0,187
21,3,6.0,53.0,14052.0,187
21,3,6.0,54.0,12293.0,187
21,3,6.0,55.0,8689.0,187
21,3,6.0,56.0,17022.0,187
21,3,6.0,57.0,10497.0,187
21,3,6.0,58.0,8759.0,187
21,3,6.0,59.0,9494.0,187
21,3,6.0,60.0,11571.0,187
21,3,6.0,61.0,10404.0,187
21,3,6.0,62.0,17690.0,187
21,3,6.0,63.0,19121.0,187
21,3,6.0,64.0,18109.0,187
21,3,6.0,65.0,10022.0,187
21,3,6.0,66.0,7077.0,187
21,3,6.0,67.0,18840.0,187
21,3,6.0,68.0,16583.0,187
21,3,6.0,69.0,15445.0,187
21,3,6.0,70.0,14680.0,187
21,3,6.0,71.0,13251.0,187
21,3,6.0,72.0,21918.0,187
21,3,6.0,73.0,13133.0,187
21,3,6.0,74.0,14546.0,187
21,3,6.0,75.0,14176.0,187
21,3,6.0,76.0,8130.0,187
21,3,6.0,77.0,8162.0,187
21,3,6.0,78.0,23571.0,187
21,3,6.0,79.0,15346.0,187
21,3,6.0,80.0,4859.0,187
21,3,6.0,81.0,7058.0,187
21,3,6.0,82.0,12336.0,187
21,3,6.0,83.0,7301.0,187
21,3,6.0,84.0,15490.0,187
21,3,6.0,85.0,20943.0,187
21,3,6.0,86.0,18973.0,187
21,3,6.0,87.0,7024.0,187
21,3,6.0,88.0,20807.0,187
21,3,6.0,89.0,15782.0,187
21,3,6.0,90.0,19030.0,187
21,3,6.0,91.0,15207.0,187
21,3,6.0,92.0,20978.0,187
21,3,6.0,93.0,12981.0,187
21,3,6.0,94.0,14827.0,187
21,3,6.0,95.0,18445.0,187
21,3,6.0,96.0,6094.0,187
21,3,6.0,97.0,20503.0,187
21,3,6.0,98.0,16626.0,187
21,3,6.0,99.0,10634.0,187
21,3,6.0,100.0,17025.0,187
21,3,7.0,1.0,23752.0,187
21,3,7.0,2.0,15469.0,187
21,3,7.0,3.0,13106.0,187
21,3,7.0,4.0,20798.0,187
21,3,7.0,5.0,15533.0,187
21,3,7.0,6.0,24566.0,187
21,3,7.0,7.0,5786.0,187
21,3,7.0,8.0,7448.0,187
21,3,7.0,9.0,8764.0,187
21,3,7.0,10.0,11274.0,187
21,3,7.0,11.0,10056.0,187
21,3,7.0,12.0,10092.0,187
21,3,7.0,13.0,23790.0,187
21,3,7.0,14.0,20867.0,187
21,3,7.0,15.0,12193.0,187
21,3,7.0,16.0,20346.0,187
21,3,7.0,17.0,27817.0,187
21,3,7.0,18.0,17566.0,187
21,3,7.0,19.0,7540.0,187
21,3,7.0,20.0,8268.0,187
21,3,7.0,21.0,8477.0,187
21,3,7.0,22.0,15018.0,187
21,3,7.0,23.0,20491.0,187
21,3,7.0,24.0,25188.0,187
21,3,7.0,25.0,25787.0,187
21,3,7.0,26.0,19156.0,187
21,3,7.0,27.0,26873.0,187
21,3,7.0,28.0,8560.0,187
21,3,7.0,29.0,16616.0,187
21,3,7.0,30.0,12346.0,187
21,3,7.0,31.0,11382.0,187
21,3,7.0,32.0,11595.0,187
21,3,7.0,33.0,7756.0,187
21,3,7.0,34.0,22482.0,187
21,3,7.0,35.0,5057.0,187
21,3,7.0,36.0,17176.0,187
21,3,7.0,37.0,12708.0,187
21,3,7.0,38.0,18955.0,187
21,3,7.0,39.0,8572.0,187
21,3,7.0,40.0,18167.0,187
21,3,7.0,41.0,13662.0,187
21,3,7.0,42.0,25260.0,187
21,3,7.0,43.0,12929.0,187
21,3,7.0,44.0,18712.0,187
21,3,7.0,45.0,6314.0,187
21,3,7.0,46.0,23345.0,187
21,3,7.0,47.0,26308.0,187
21,3,7.0,48.0,12007.0,187
21,3,7.0,49.0,17480.0,187
21,3,7.0,50.0,12648.0,187
21,3,7.0,51.0,13763.0,187
21,3,7.0,52.0,5238.0,187
21,3,7.0,53.0,16922.0,187
21,3,7.0,54.0,14397.0,187
21,3,7.0,55.0,8868.0,187
21,3,7.0,56.0,18651.0,187
21,3,7.0,57.0,12410.0,187
21,3,7.0,58.0,8435.0,187
21,3,7.0,59.0,8683.0,187
21,3,7.0,60.0,12275.0,187
21,3,7.0,61.0,10706.0,187
21,3,7.0,62.0,19547.0,187
21,3,7.0,63.0,19728.0,187
21,3,7.0,64.0,20568.0,187
21,3,7.0,65.0,12372.0,187
21,3,7.0,66.0,7853.0,187
21,3,7.0,67.0,24752.0,187
21,3,7.0,68.0,18394.0,187
21,3,7.0,69.0,18841.0,187
21,3,7.0,70.0,16437.0,187
21,3,7.0,71.0,16307.0,187
21,3,7.0,72.0,25273.0,187
21,3,7.0,73.0,14899.0,187
21,3,7.0,74.0,14802.0,187
21,3,7.0,75.0,19600.0,187
21,3,7.0,76.0,7987.0,187
21,3,7.0,77.0,9176.0,187
21,3,7.0,78.0,25935.0,187
21,3,7.0,79.0,20500.0,187
21,3,7.0,80.0,4644.0,187
21,3,7.0,81.0,6958.0,187
21,3,7.0,82.0,16689.0,187
21,3,7.0,83.0,6208.0,187
21,3,7.0,84.0,16625.0,187
21,3,7.0,85.0,23735.0,187
21,3,7.0,86.0,24167.0,187
21,3,7.0,87.0,6642.0,187
21,3,7.0,88.0,21341.0,187
21,3,7.0,89.0,19532.0,187
21,3,7.0,90.0,20794.0,187
21,3,7.0,91.0,17519.0,187
21,3,7.0,92.0,23389.0,187
21,3,7.0,93.0,12436.0,187
21,3,7.0,94.0,16380.0,187
21,3,7.0,95.0,24284.0,187
21,3,7.0,96.0,4763.0,187
21,3,7.0,97.0,26291.0,187
21,3,7.0,98.0,14911.0,187
21,3,7.0,99.0,13703.0,187
21,3,7.0,100.0,17835.0,187
21,3,8.0,1.0,32202.0,187
21,3,8.0,2.0,18541.0,187
21,3,8.0,3.0,17610.0,187
21,3,8.0,4.0,26202.0,187
21,3,8.0,5.0,21289.0,187
21,3,8.0,6.0,29030.0,187
21,3,8.0,7.0,4667.0,187
21,3,8.0,8.0,7223.0,187
21,3,8.0,9.0,10830.0,187
21,3,8.0,10.0,14030.0,187
21,3,8.0,11.0,10437.0,187
21,3,8.0,12.0,13157.0,187
21,3,8.0,13.0,28731.0,187
21,3,8.0,14.0,25504.0,187
21,3,8.0,15.0,12012.0,187
21,3,8.0,16.0,25049.0,187
21,3,8.0,17.0,34753.0,187
21,3,8.0,18.0,21573.0,187
21,3,8.0,19.0,6771.0,187
21,3,8.0,20.0,7237.0,187
21,3,8.0,21.0,9208.0,187
21,3,8.0,22.0,15992.0,187
21,3,8.0,23.0,21554.0,187
21,3,8.0,24.0,28297.0,187
21,3,8.0,25.0,34130.0,187
21,3,8.0,26.0,24196.0,187
21,3,8.0,27.0,25819.0,187
21,3,8.0,28.0,8736.0,187
21,3,8.0,29.0,20315.0,187
21,3,8.0,30.0,13955.0,187
21,3,8.0,31.0,11975.0,187
21,3,8.0,32.0,13224.0,187
21,3,8.0,33.0,6199.0,187
21,3,8.0,34.0,27008.0,187
21,3,8.0,35.0,4050.0,187
21,3,8.0,36.0,21758.0,187
21,3,8.0,37.0,16956.0,187
21,3,8.0,38.0,17845.0,187
21,3,8.0,39.0,9316.0,187
21,3,8.0,40.0,22718.0,187
21,3,8.0,41.0,14133.0,187
21,3,8.0,42.0,32847.0,187
21,3,8.0,43.0,16027.0,187
21,3,8.0,44.0,21627.0,187
21,3,8.0,45.0,5378.0,187
21,3,8.0,46.0,27272.0,187
21,3,8.0,47.0,31254.0,187
21,3,8.0,48.0,16096.0,187
21,3,8.0,49.0,21340.0,187
21,3,8.0,50.0,15554.0,187
21,3,8.0,51.0,15202.0,187
21,3,8.0,52.0,4795.0,187
21,3,8.0,53.0,17113.0,187
21,3,8.0,54.0,18672.0,187
21,3,8.0,55.0,10254.0,187
21,3,8.0,56.0,23292.0,187
21,3,8.0,57.0,12529.0,187
21,3,8.0,58.0,7714.0,187
21,3,8.0,59.0,11491.0,187
21,3,8.0,60.0,12630.0,187
21,3,8.0,61.0,10895.0,187
21,3,8.0,62.0,23397.0,187
21,3,8.0,63.0,24510.0,187
21,3,8.0,64.0,30909.0,187
21,3,8.0,65.0,12677.0,187
21,3,8.0,66.0,7928.0,187
21,3,8.0,67.0,29016.0,187
21,3,8.0,68.0,25740.0,187
21,3,8.0,69.0,23172.0,187
21,3,8.0,70.0,24275.0,187
21,3,8.0,71.0,16055.0,187
21,3,8.0,72.0,29940.0,187
21,3,8.0,73.0,20889.0,187
21,3,8.0,74.0,21034.0,187
21,3,8.0,75.0,21194.0,187
21,3,8.0,76.0,7161.0,187
21,3,8.0,77.0,10494.0,187
21,3,8.0,78.0,31317.0,187
21,3,8.0,79.0,25553.0,187
21,3,8.0,80.0,3527.0,187
21,3,8.0,81.0,8276.0,187
21,3,8.0,82.0,20129.0,187
21,3,8.0,83.0,7905.0,187
21,3,8.0,84.0,21091.0,187
21,3,8.0,85.0,29047.0,187
21,3,8.0,86.0,29985.0,187
21,3,8.0,87.0,5502.0,187
21,3,8.0,88.0,26499.0,187
21,3,8.0,89.0,24293.0,187
21,3,8.0,90.0,26188.0,187
21,3,8.0,91.0,21614.0,187
21,3,8.0,92.0,34240.0,187
21,3,8.0,93.0,14513.0,187
21,3,8.0,94.0,18752.0,187
21,3,8.0,95.0,25852.0,187
21,3,8.0,96.0,4935.0,187
21,3,8.0,97.0,29820.0,187
21,3,8.0,98.0,20500.0,187
21,3,8.0,99.0,12238.0,187
21,3,8.0,100.0,23234.0,187
21,3,9.0,1.0,35911.0,187
21,3,9.0,2.0,16407.0,187
21,3,9.0,3.0,15139.0,187
21,3,9.0,4.0,25111.0,187
21,3,9.0,5.0,22236.0,187
21,3,9.0,6.0,31539.0,187
21,3,9.0,7.0,2787.0,187
21,3,9.0,8.0,6483.0,187
21,3,9.0,9.0,10558.0,187
21,3,9.0,10.0,14735.0,187
21,3,9.0,11.0,10170.0,187
21,3,9.0,12.0,11627.0,187
21,3,9.0,13.0,38305.0,187
21,3,9.0,14.0,28944.0,187
21,3,9.0,15.0,12076.0,187
21,3,9.0,16.0,27271.0,187
21,3,9.0,17.0,35908.0,187
21,3,9.0,18.0,22234.0,187
21,3,9.0,19.0,5409.0,187
21,3,9.0,20.0,7394.0,187
21,3,9.0,21.0,8675.0,187
21,3,9.0,22.0,16254.0,187
21,3,9.0,23.0,23345.0,187
21,3,9.0,24.0,37956.0,187
21,3,9.0,25.0,36056.0,187
21,3,9.0,26.0,20984.0,187
21,3,9.0,27.0,32840.0,187
21,3,9.0,28.0,7559.0,187
21,3,9.0,29.0,21245.0,187
21,3,9.0,30.0,15217.0,187
21,3,9.0,31.0,14172.0,187
21,3,9.0,32.0,14626.0,187
21,3,9.0,33.0,6096.0,187
21,3,9.0,34.0,34000.0,187
21,3,9.0,35.0,2405.0,187
21,3,9.0,36.0,24131.0,187
21,3,9.0,37.0,19986.0,187
21,3,9.0,38.0,21158.0,187
21,3,9.0,39.0,7880.0,187
21,3,9.0,40.0,29341.0,187
21,3,9.0,41.0,15657.0,187
21,3,9.0,42.0,42391.0,187
21,3,9.0,43.0,14665.0,187
21,3,9.0,44.0,25150.0,187
21,3,9.0,45.0,4651.0,187
21,3,9.0,46.0,32868.0,187
21,3,9.0,47.0,27968.0,187
21,3,9.0,48.0,16184.0,187
21,3,9.0,49.0,22728.0,187
21,3,9.0,50.0,18430.0,187
21,3,9.0,51.0,18202.0,187
21,3,9.0,52.0,2558.0,187
21,3,9.0,53.0,20957.0,187
21,3,9.0,54.0,18682.0,187
21,3,9.0,55.0,9932.0,187
21,3,9.0,56.0,27288.0,187
21,3,9.0,57.0,13371.0,187
21,3,9.0,58.0,7223.0,187
21,3,9.0,59.0,10683.0,187
21,3,9.0,60.0,13080.0,187
21,3,9.0,61.0,11740.0,187
21,3,9.0,62.0,22748.0,187
21,3,9.0,63.0,32158.0,187
21,3,9.0,64.0,28977.0,187
21,3,9.0,65.0,14997.0,187
21,3,9.0,66.0,5550.0,187
21,3,9.0,67.0,29872.0,187
21,3,9.0,68.0,28908.0,187
21,3,9.0,69.0,28528.0,187
21,3,9.0,70.0,27564.0,187
21,3,9.0,71.0,20626.0,187
21,3,9.0,72.0,32141.0,187
21,3,9.0,73.0,20092.0,187
21,3,9.0,74.0,20265.0,187
21,3,9.0,75.0,26436.0,187
21,3,9.0,76.0,7647.0,187
21,3,9.0,77.0,10638.0,187
21,3,9.0,78.0,33433.0,187
21,3,9.0,79.0,25148.0,187
21,3,9.0,80.0,1852.0,187
21,3,9.0,81.0,6758.0,187
21,3,9.0,82.0,17039.0,187
21,3,9.0,83.0,7033.0,187
21,3,9.0,84.0,22158.0,187
21,3,9.0,85.0,30542.0,187
21,3,9.0,86.0,34785.0,187
21,3,9.0,87.0,4839.0,187
21,3,9.0,88.0,25340.0,187
21,3,9.0,89.0,24311.0,187
21,3,9.0,90.0,30939.0,187
21,3,9.0,91.0,22223.0,187
21,3,9.0,92.0,38464.0,187
21,3,9.0,93.0,13029.0,187
21,3,9.0,94.0,22799.0,187
21,3,9.0,95.0,34336.0,187
21,3,9.0,96.0,3539.0,187
21,3,9.0,97.0,36702.0,187
21,3,9.0,98.0,19080.0,187
21,3,9.0,99.0,16340.0,187
21,3,9.0,100.0,28034.0,187
21,3,10.0,1.0,38208.0,187
21,3,10.0,2.0,23024.0,187
21,3,10.0,3.0,19445.0,187
21,3,10.0,4.0,29774.0,187
21,3,10.0,5.0,27219.0,187
21,3,10.0,6.0,32145.0,187
21,3,10.0,7.0,702.0,187
21,3,10.0,8.0,6119.0,187
21,3,10.0,9.0,11679.0,187
21,3,10.0,10.0,14954.0,187
21,3,10.0,11.0,8705.0,187
21,3,10.0,12.0,12331.0,187
21,3,10.0,13.0,44855.0,187
21,3,10.0,14.0,33974.0,187
21,3,10.0,15.0,13042.0,187
21,3,10.0,16.0,27326.0,187
21,3,10.0,17.0,39810.0,187
21,3,10.0,18.0,27721.0,187
21,3,10.0,19.0,4154.0,187
21,3,10.0,20.0,6361.0,187
21,3,10.0,21.0,9142.0,187
21,3,10.0,22.0,16405.0,187
21,3,10.0,23.0,29954.0,187
21,3,10.0,24.0,40255.0,187
21,3,10.0,25.0,40301.0,187
21,3,10.0,26.0,28977.0,187
21,3,10.0,27.0,39030.0,187
21,3,10.0,28.0,6889.0,187
21,3,10.0,29.0,24371.0,187
21,3,10.0,30.0,17668.0,187
21,3,10.0,31.0,16723.0,187
21,3,10.0,32.0,16759.0,187
21,3,10.0,33.0,4849.0,187
21,3,10.0,34.0,36507.0,187
21,3,10.0,35.0,266.0,187
21,3,10.0,36.0,24528.0,187
21,3,10.0,37.0,22352.0,187
21,3,10.0,38.0,25603.0,187
21,3,10.0,39.0,7594.0,187
21,3,10.0,40.0,33518.0,187
21,3,10.0,41.0,18225.0,187
21,3,10.0,42.0,41793.0,187
21,3,10.0,43.0,17631.0,187
21,3,10.0,44.0,27909.0,187
21,3,10.0,45.0,3579.0,187
21,3,10.0,46.0,40541.0,187
21,3,10.0,47.0,38933.0,187
21,3,10.0,48.0,17787.0,187
21,3,10.0,49.0,26027.0,187
21,3,10.0,50.0,21166.0,187
21,3,10.0,51.0,19927.0,187
21,3,10.0,52.0,925.0,187
21,3,10.0,53.0,22245.0,187
21,3,10.0,54.0,19465.0,187
21,3,10.0,55.0,8526.0,187
21,3,10.0,56.0,30151.0,187
21,3,10.0,57.0,14500.0,187
21,3,10.0,58.0,6501.0,187
21,3,10.0,59.0,10881.0,187
21,3,10.0,60.0,14895.0,187
21,3,10.0,61.0,12946.0,187
21,3,10.0,62.0,34059.0,187
21,3,10.0,63.0,32540.0,187
21,3,10.0,64.0,36907.0,187
21,3,10.0,65.0,15103.0,187
21,3,10.0,66.0,5568.0,187
21,3,10.0,67.0,38782.0,187
21,3,10.0,68.0,34684.0,187
21,3,10.0,69.0,33989.0,187
21,3,10.0,70.0,30455.0,187
21,3,10.0,71.0,19687.0,187
21,3,10.0,72.0,44320.0,187
21,3,10.0,73.0,21394.0,187
21,3,10.0,74.0,26448.0,187
21,3,10.0,75.0,25757.0,187
21,3,10.0,76.0,5831.0,187
21,3,10.0,77.0,10709.0,187
21,3,10.0,78.0,47823.0,187
21,3,10.0,79.0,27534.0,187
21,3,10.0,80.0,35.0,187
21,3,10.0,81.0,6035.0,187
21,3,10.0,82.0,23802.0,187
21,3,10.0,83.0,4967.0,187
21,3,10.0,84.0,26874.0,187
21,3,10.0,85.0,37320.0,187
21,3,10.0,86.0,36419.0,187
21,3,10.0,87.0,2861.0,187
21,3,10.0,88.0,35667.0,187
21,3,10.0,89.0,28348.0,187
21,3,10.0,90.0,35732.0,187
21,3,10.0,91.0,27502.0,187
21,3,10.0,92.0,44668.0,187
21,3,10.0,93.0,17595.0,187
21,3,10.0,94.0,23896.0,187
21,3,10.0,95.0,35753.0,187
21,3,10.0,96.0,1530.0,187
21,3,10.0,97.0,43767.0,187
21,3,10.0,98.0,28000.0,187
21,3,10.0,99.0,17162.0,187
21,3,10.0,100.0,30429.0,187
21,4,1.0,1.0,517.0,187
21,4,1.0,2.0,567.0,187
21,4,1.0,3.0,554.0,187
21,4,1.0,4.0,660.0,187
21,4,1.0,5.0,586.0,187
21,4,1.0,6.0,621.0,187
21,4,1.0,7.0,537.0,187
21,4,1.0,8.0,467.0,187
21,4,1.0,9.0,574.0,187
21,4,1.0,10.0,573.0,187
21,4,1.0,11.0,516.0,187
21,4,1.0,12.0,506.0,187
21,4,1.0,13.0,578.0,187
21,4,1.0,14.0,656.0,187
21,4,1.0,15.0,533.0,187
21,4,1.0,16.0,543.0,187
21,4,1.0,17.0,554.0,187
21,4,1.0,18.0,591.0,187
21,4,1.0,19.0,565.0,187
21,4,1.0,20.0,542.0,187
21,4,1.0,21.0,537.0,187
21,4,1.0,22.0,554.0,187
21,4,1.0,23.0,576.0,187
21,4,1.0,24.0,701.0,187
21,4,1.0,25.0,640.0,187
21,4,1.0,26.0,534.0,187
21,4,1.0,27.0,674.0,187
21,4,1.0,28.0,530.0,187
21,4,1.0,29.0,611.0,187
21,4,1.0,30.0,535.0,187
21,4,1.0,31.0,474.0,187
21,4,1.0,32.0,580.0,187
21,4,1.0,33.0,563.0,187
21,4,1.0,34.0,674.0,187
21,4,1.0,35.0,581.0,187
21,4,1.0,36.0,540.0,187
21,4,1.0,37.0,495.0,187
21,4,1.0,38.0,557.0,187
21,4,1.0,39.0,557.0,187
21,4,1.0,40.0,544.0,187
21,4,1.0,41.0,522.0,187
21,4,1.0,42.0,646.0,187
21,4,1.0,43.0,512.0,187
21,4,1.0,44.0,668.0,187
21,4,1.0,45.0,478.0,187
21,4,1.0,46.0,589.0,187
21,4,1.0,47.0,675.0,187
21,4,1.0,48.0,582.0,187
21,4,1.0,49.0,683.0,187
21,4,1.0,50.0,566.0,187
21,4,1.0,51.0,636.0,187
21,4,1.0,52.0,563.0,187
21,4,1.0,53.0,562.0,187
21,4,1.0,54.0,504.0,187
21,4,1.0,55.0,524.0,187
21,4,1.0,56.0,595.0,187
21,4,1.0,57.0,539.0,187
21,4,1.0,58.0,488.0,187
21,4,1.0,59.0,457.0,187
21,4,1.0,60.0,595.0,187
21,4,1.0,61.0,505.0,187
21,4,1.0,62.0,641.0,187
21,4,1.0,63.0,667.0,187
21,4,1.0,64.0,624.0,187
21,4,1.0,65.0,497.0,187
21,4,1.0,66.0,531.0,187
21,4,1.0,67.0,651.0,187
21,4,1.0,68.0,638.0,187
21,4,1.0,69.0,661.0,187
21,4,1.0,70.0,633.0,187
21,4,1.0,71.0,533.0,187
21,4,1.0,72.0,659.0,187
21,4,1.0,73.0,519.0,187
21,4,1.0,74.0,493.0,187
21,4,1.0,75.0,590.0,187
21,4,1.0,76.0,515.0,187
21,4,1.0,77.0,579.0,187
21,4,1.0,78.0,640.0,187
21,4,1.0,79.0,648.0,187
21,4,1.0,80.0,473.0,187
21,4,1.0,81.0,513.0,187
21,4,1.0,82.0,509.0,187
21,4,1.0,83.0,474.0,187
21,4,1.0,84.0,628.0,187
21,4,1.0,85.0,582.0,187
21,4,1.0,86.0,631.0,187
21,4,1.0,87.0,507.0,187
21,4,1.0,88.0,605.0,187
21,4,1.0,89.0,559.0,187
21,4,1.0,90.0,640.0,187
21,4,1.0,91.0,574.0,187
21,4,1.0,92.0,622.0,187
21,4,1.0,93.0,497.0,187
21,4,1.0,94.0,575.0,187
21,4,1.0,95.0,563.0,187
21,4,1.0,96.0,575.0,187
21,4,1.0,97.0,594.0,187
21,4,1.0,98.0,585.0,187
21,4,1.0,99.0,491.0,187
21,4,1.0,100.0,512.0,187
21,4,2.0,1.0,1361.0,187
21,4,2.0,2.0,1273.0,187
21,4,2.0,3.0,1117.0,187
21,4,2.0,4.0,1462.0,187
21,4,2.0,5.0,1325.0,187
21,4,2.0,6.0,1290.0,187
21,4,2.0,7.0,896.0,187
21,4,2.0,8.0,1000.0,187
21,4,2.0,9.0,1167.0,187
21,4,2.0,10.0,1124.0,187
21,4,2.0,11.0,1146.0,187
21,4,2.0,12.0,959.0,187
21,4,2.0,13.0,1310.0,187
21,4,2.0,14.0,1485.0,187
21,4,2.0,15.0,1295.0,187
21,4,2.0,16.0,1313.0,187
21,4,2.0,17.0,1399.0,187
21,4,2.0,18.0,1470.0,187
21,4,2.0,19.0,947.0,187
21,4,2.0,20.0,1088.0,187
21,4,2.0,21.0,996.0,187
21,4,2.0,22.0,1270.0,187
21,4,2.0,23.0,1284.0,187
21,4,2.0,24.0,1581.0,187
21,4,2.0,25.0,1211.0,187
21,4,2.0,26.0,1232.0,187
21,4,2.0,27.0,1345.0,187
21,4,2.0,28.0,878.0,187
21,4,2.0,29.0,1089.0,187
21,4,2.0,30.0,1375.0,187
21,4,2.0,31.0,1287.0,187
21,4,2.0,32.0,1211.0,187
21,4,2.0,33.0,1182.0,187
21,4,2.0,34.0,1347.0,187
21,4,2.0,35.0,1136.0,187
21,4,2.0,36.0,1202.0,187
21,4,2.0,37.0,1222.0,187
21,4,2.0,38.0,1181.0,187
21,4,2.0,39.0,1164.0,187
21,4,2.0,40.0,1379.0,187
21,4,2.0,41.0,1044.0,187
21,4,2.0,42.0,1396.0,187
21,4,2.0,43.0,1093.0,187
21,4,2.0,44.0,1266.0,187
21,4,2.0,45.0,1055.0,187
21,4,2.0,46.0,1248.0,187
21,4,2.0,47.0,1328.0,187
21,4,2.0,48.0,1215.0,187
21,4,2.0,49.0,1185.0,187
21,4,2.0,50.0,1188.0,187
21,4,2.0,51.0,1048.0,187
21,4,2.0,52.0,957.0,187
21,4,2.0,53.0,1020.0,187
21,4,2.0,54.0,1141.0,187
21,4,2.0,55.0,1190.0,187
21,4,2.0,56.0,1301.0,187
21,4,2.0,57.0,1253.0,187
21,4,2.0,58.0,1018.0,187
21,4,2.0,59.0,1043.0,187
21,4,2.0,60.0,1133.0,187
21,4,2.0,61.0,1116.0,187
21,4,2.0,62.0,1405.0,187
21,4,2.0,63.0,1334.0,187
21,4,2.0,64.0,1484.0,187
21,4,2.0,65.0,1227.0,187
21,4,2.0,66.0,923.0,187
21,4,2.0,67.0,1513.0,187
21,4,2.0,68.0,1307.0,187
21,4,2.0,69.0,1212.0,187
21,4,2.0,70.0,1156.0,187
21,4,2.0,71.0,1116.0,187
21,4,2.0,72.0,1266.0,187
21,4,2.0,73.0,1317.0,187
21,4,2.0,74.0,1130.0,187
21,4,2.0,75.0,1091.0,187
21,4,2.0,76.0,1043.0,187
21,4,2.0,77.0,1114.0,187
21,4,2.0,78.0,1608.0,187
21,4,2.0,79.0,1154.0,187
21,4,2.0,80.0,910.0,187
21,4,2.0,81.0,1068.0,187
21,4,2.0,82.0,1064.0,187
21,4,2.0,83.0,1011.0,187
21,4,2.0,84.0,1441.0,187
21,4,2.0,85.0,1517.0,187
21,4,2.0,86.0,1300.0,187
21,4,2.0,87.0,911.0,187
21,4,2.0,88.0,1465.0,187
21,4,2.0,89.0,1404.0,187
21,4,2.0,90.0,1436.0,187
21,4,2.0,91.0,1108.0,187
21,4,2.0,92.0,1535.0,187
21,4,2.0,93.0,1307.0,187
21,4,2.0,94.0,1353.0,187
21,4,2.0,95.0,1272.0,187
21,4,2.0,96.0,946.0,187
21,4,2.0,97.0,1527.0,187
21,4,2.0,98.0,1167.0,187
21,4,2.0,99.0,1146.0,187
21,4,2.0,100.0,1165.0,187
21,4,3.0,1.0,1724.0,187
21,4,3.0,2.0,1480.0,187
21,4,3.0,3.0,1438.0,187
21,4,3.0,4.0,1800.0,187
21,4,3.0,5.0,1517.0,187
21,4,3.0,6.0,1935.0,187
