"Candidates","Customers","DistanceCandidateCustomer"
244,178,12.5
244,179,14.02
244,180,25.44
244,181,35.56
244,182,39.69
244,183,46.79
244,184,310.36
244,185,312.3
244,186,276.31
244,187,281.17
244,188,295.23
244,189,283.55
244,190,296.22
244,191,311.63
244,192,338.82
244,193,189.83
244,194,188.02
244,195,190.85
244,196,204.01
244,197,197.93
244,198,200.86
244,199,199.87
244,200,196.1
244,201,199.21
244,202,201.16
244,203,210.45
244,204,191.09
244,205,174.98
244,206,207.13
244,207,202.08
244,208,204.42
244,209,208.38
244,210,213.69
244,211,221.53
244,212,224.75
244,213,258.65
244,214,264.63
244,215,232.03
244,216,224.83
244,217,230.71
244,218,247.35
244,219,262.62
244,220,241.16
244,221,204.28
244,222,209.17
244,223,207.75
244,224,192.71
244,225,193.66
244,226,198.04
244,227,202.37
244,228,209.93
244,229,214.33
244,230,218.57
244,231,221.44
244,232,228.31
244,233,218.12
244,234,207.06
244,235,234.22
244,236,198.18
244,237,196.54
244,238,215.81
244,239,246.27
244,240,234.62
244,241,174.11
244,242,4.8
244,243,7.07
244,244,0
244,245,9.18
244,246,12.96
244,247,23.95
244,248,19.55
244,249,17.56
244,250,15.47
244,251,12.13
244,252,7.15
244,253,9.34
244,254,12.48
244,255,12.64
244,256,11.06
244,257,11.12
244,258,13.08
244,259,20.1
244,260,26.51
244,261,13.81
244,262,15.23
244,263,16.95
244,264,19.72
244,265,13.92
244,266,13.98
244,267,41.06
244,268,35.05
244,269,29.37
244,270,24.04
244,271,25.17
244,272,292.08
244,273,283.5
244,274,277.47
244,275,274.08
244,276,269.98
244,277,264.13
244,278,255.64
244,279,244.57
244,280,238.55
244,281,280.96
244,282,291.48
244,283,286.65
244,284,298.32
244,285,345.87
244,286,361.93
244,287,359.18
244,288,79.68
244,289,77.6
244,290,73.2
244,291,66.52
244,292,74.63
244,293,81.35
244,294,83.13
244,295,86.01
244,296,93.9
244,297,99.58
244,298,61.44
244,299,57.24
244,300,64.67
244,301,76.21
244,302,82.46
244,303,93.3
244,304,29.17
244,305,31.6
244,306,24.45
244,307,26.43
244,308,29.69
244,309,33.2
244,310,38.25
244,311,35.93
244,312,32.27
244,313,26.72
244,314,41.86
244,315,54.95
244,316,18.9
244,317,16.46
244,318,20.23
244,319,22.32
244,320,17.09
244,321,19.87
244,322,28.24
244,323,28.34
244,324,14.33
244,325,17.33
244,326,20.47
244,327,14.7
244,328,22.55
244,329,25.83
244,330,28.38
244,331,30.51
244,332,30.15
244,333,31.86
244,334,31.85
244,335,107.34
244,336,99.89
244,337,93.47
244,338,38.62
244,339,69.97
244,340,72.25
244,341,68.64
244,342,77.74
244,343,151.98
244,344,120.86
244,345,104.76
244,346,103.57
244,347,82.87
244,348,87.79
244,349,113.25
244,350,100.6
244,351,82.36
244,352,108.21
244,353,120.66
244,354,138.11
244,355,168.77
244,356,161.01
244,357,161.28
244,358,153.72
244,359,152.87
244,360,172.49
244,361,165.97
244,362,164.61
244,363,163.81
244,364,150.8
244,365,165.7
244,366,167.12
244,367,155.67
244,368,152.49
244,369,187.91
244,370,182.52
244,371,165.27
244,372,171.31
244,373,171.87
244,374,157.93
244,375,154.38
244,376,166.45
244,377,169.39
244,378,164.76
244,379,188.21
244,380,178.07
244,381,160.15
244,382,142.13
244,383,79.9
244,384,81.68
244,385,66.56
244,386,62.06
244,387,65.2
244,388,70.81
244,389,69.35
244,390,91.68
244,391,99.64
244,392,96.38
244,393,101
244,394,100.95
244,395,95.05
244,396,93.81
244,397,95.55
244,398,105.95
244,399,117.57
244,400,112.99
244,401,133.69
244,402,144.79
244,403,149.11
244,404,160.76
244,405,166.23
244,406,165.29
244,407,169.93
244,408,173.89
244,409,166.56
244,410,134.85
244,411,153.91
244,412,122.2
244,413,133.35
244,414,154.03
244,415,142.3
244,416,137.68
244,417,154.32
244,418,157.55
244,419,161.82
244,420,164.83
244,421,162.01
244,422,219.52
244,423,235.93
244,424,106.45
244,425,113.12
244,426,94.38
244,427,88.51
244,428,96.83
244,429,95.74
244,430,107.32
244,431,100.09
244,432,87.7
244,433,110.35
244,434,99.87
244,435,100.68
244,436,113.18
244,437,110.52
244,438,100.3
244,439,112.85
244,440,122.65
245,1,166.83
245,2,167.39
245,3,163.97
245,4,165.56
245,5,166.53
245,6,168.15
245,7,168.84
245,8,173.31
245,9,171.9
245,10,173.01
245,11,169.26
245,12,168.48
245,13,140.1
245,14,159.24
245,15,169.96
245,16,172.64
245,17,164.13
245,18,142.23
245,19,156.45
245,20,169.36
245,21,197.96
245,22,154.38
245,23,190.29
245,24,201.63
245,25,212.26
245,26,210.99
245,27,216.49
245,28,181.41
245,29,191.63
245,30,199.93
245,31,203.44
245,32,215.6
245,33,228.42
245,34,103.44
245,35,101.2
245,36,102.57
245,37,104.62
245,38,107.87
245,39,96.64
245,40,114.72
245,41,116.96
245,42,130.37
245,43,139.03
245,44,121.11
245,45,59.47
245,46,57.98
245,47,43.51
245,48,29.15
245,49,70.96
245,50,68.69
245,51,62.65
245,52,74.79
245,53,66.95
245,54,56.05
245,55,71.98
245,56,73.55
245,57,90.65
245,58,89.36
245,59,66.13
245,60,66
245,61,65.93
245,62,64.66
245,63,66.91
245,64,68.42
245,65,67.76
245,66,66.88
245,67,68.68
245,68,66.88
245,69,62.76
245,70,62.9
245,71,64.78
245,72,62.46
245,73,74.52
245,74,69.37
245,75,68.74
245,76,69.23
245,77,70.3
245,78,67.89
245,79,73.91
245,80,71.75
245,81,75.09
245,82,70.93
245,83,68.76
245,84,70.34
245,85,57.76
245,86,57.93
245,87,58.94
245,88,60.65
245,89,85.88
245,90,78.1
245,91,77
245,92,80.07
245,93,77.93
245,94,82
245,95,76.71
245,96,81.64
245,97,92.47
245,98,89.18
245,99,85.12
245,100,94.22
245,101,65.76
245,102,63.46
245,103,57.14
245,104,51.27
245,105,47.02
245,106,48.41
245,107,54.56
245,108,55.91
245,109,54.5
245,110,54.84
245,111,52.51
245,112,40.76
245,113,47.52
245,114,50.46
245,115,51.32
245,116,41.05
245,117,45.53
245,118,44.28
245,119,47.61
245,120,56.86
245,121,55.41
245,122,54.87
245,123,53.59
245,124,55.97
245,125,57.57
245,126,59.56
245,127,56.42
245,128,56.77
245,129,64.06
245,130,73.11
245,131,78.29
245,132,75.08
245,133,85.52
245,134,22.95
245,135,22.4
245,136,22.98
245,137,23.49
245,138,22.91
245,139,24.6
245,140,24.17
245,141,25.07
245,142,24.18
245,143,27.25
245,144,24.06
245,145,25.17
245,146,24.62
245,147,25.76
245,148,25.63
245,149,26.94
245,150,26.97
245,151,29.13
245,152,24.3
245,153,20.63
245,154,21.97
245,155,19.65
245,156,19.57
245,157,21.86
245,158,17.87
245,159,20.72
245,160,20.43
245,161,18.43
245,162,33.63
245,163,27.16
245,164,29.31
245,165,37.84
245,166,27.57
245,167,37.56
245,168,32.26
245,169,36.16
245,170,36.21
245,171,30.18
245,172,30.39
245,173,24.59
245,174,23.69
245,175,21.32
245,176,21.05
245,177,18.5
245,178,14.66
245,179,18.86
245,180,27.61
245,181,37.72
245,182,41.86
245,183,48.95
245,184,312.52
245,185,314.46
245,186,278.47
245,187,283.33
245,188,297.4
245,189,285.71
245,190,298.38
245,191,313.79
245,192,340.98
245,193,191.99
245,194,190.18
245,195,193.01
245,196,206.17
245,197,200.09
245,198,203.02
245,199,202.03
245,200,198.26
245,201,201.37
245,202,203.32
245,203,212.61
245,204,193.25
245,205,177.14
245,206,209.29
245,207,204.24
245,208,206.58
245,209,210.54
245,210,215.85
245,211,223.69
245,212,226.91
245,213,260.82
245,214,266.8
245,215,234.19
245,216,226.99
245,217,232.87
245,218,249.51
245,219,264.78
245,220,243.32
245,221,206.44
245,222,211.33
245,223,209.91
245,224,194.87
245,225,195.82
245,226,200.2
245,227,204.53
245,228,212.09
245,229,216.49
245,230,220.73
245,231,223.6
245,232,230.47
245,233,220.28
245,234,209.22
245,235,236.39
245,236,200.35
245,237,198.7
245,238,217.97
245,239,248.44
245,240,236.78
245,241,176.27
245,242,5.15
245,243,9.66
245,244,8.61
245,245,0
245,246,7.98
245,247,17.91
245,248,16.19
245,249,14.2
245,250,14.36
245,251,15.31
245,252,12.28
245,253,12.64
245,254,15.78
245,255,20.69
245,256,19.11
245,257,2.6
245,258,4.56
245,259,15.12
245,260,23.14
245,261,17.11
245,262,18.53
245,263,20.25
245,264,23.02
245,265,23.26
245,266,26.33
245,267,37.7
245,268,38.35
245,269,34.63
245,270,27.34
245,271,30.43
245,272,294.24
245,273,285.66
245,274,279.63
245,275,276.24
245,276,272.14
245,277,266.3
245,278,257.8
245,279,246.73
245,280,240.71
245,281,283.12
245,282,293.64
245,283,288.82
245,284,300.48
245,285,348.03
245,286,364.09
245,287,361.34
245,288,81.84
245,289,79.77
245,290,75.36
245,291,68.68
245,292,76.79
245,293,83.51
245,294,85.29
245,295,88.17
245,296,96.06
245,297,101.74
245,298,63.6
245,299,59.41
245,300,66.83
245,301,78.38
245,302,84.63
245,303,95.46
245,304,31.34
245,305,27.15
245,306,22.61
245,307,28.6
245,308,31.86
245,309,35.36
245,310,40.41
245,311,27.62
245,312,21.73
245,313,15.57
245,314,30.59
245,315,40.49
245,316,21.06
245,317,21.3
245,318,22.39
245,319,24.48
245,320,24.45
245,321,31.93
245,322,30.4
245,323,30.5
245,324,22.38
245,325,31
245,326,32.52
245,327,22.75
245,328,30.61
245,329,37.82
245,330,41.14
245,331,43.59
245,332,35.41
245,333,37.12
245,334,44.93
245,335,109.5
245,336,102.05
245,337,95.64
245,338,47.69
245,339,72.13
245,340,74.41
245,341,70.8
245,342,79.91
245,343,154.15
245,344,123.02
245,345,106.92
245,346,105.73
245,347,85.03
245,348,89.96
245,349,115.42
245,350,102.76
245,351,84.52
245,352,110.37
245,353,122.82
245,354,140.27
245,355,170.93
245,356,163.18
245,357,163.44
245,358,155.88
245,359,155.03
245,360,174.65
245,361,168.13
245,362,166.77
245,363,165.97
245,364,152.96
245,365,167.87
245,366,169.28
245,367,157.83
245,368,154.65
245,369,190.07
245,370,184.68
245,371,167.43
245,372,173.47
245,373,174.03
245,374,160.1
245,375,156.54
245,376,168.61
245,377,171.55
245,378,166.92
245,379,190.37
245,380,180.23
245,381,162.31
245,382,144.29
245,383,82.06
245,384,83.85
245,385,68.72
245,386,64.23
245,387,67.36
245,388,72.97
245,389,71.51
245,390,93.84
245,391,101.81
245,392,98.55
245,393,103.16
245,394,103.11
245,395,97.21
245,396,95.97
245,397,97.71
245,398,108.11
245,399,119.73
245,400,115.15
245,401,135.85
245,402,146.95
245,403,151.27
245,404,162.92
245,405,168.39
245,406,167.45
245,407,172.09
245,408,176.05
245,409,168.72
245,410,137.01
245,411,156.07
245,412,124.36
245,413,135.51
245,414,156.19
245,415,144.46
245,416,139.84
245,417,156.48
245,418,159.71
245,419,163.98
245,420,166.99
245,421,164.17
245,422,221.68
245,423,238.09
245,424,108.61
245,425,115.29
245,426,75.46
245,427,90.67
245,428,98.99
245,429,97.9
245,430,109.49
245,431,84.38
245,432,91.68
245,433,94.64
245,434,104.13
245,435,102.84
245,436,115.34
245,437,112.68
245,438,102.46
245,439,115.01
245,440,124.81
246,1,174.69
246,2,175.26
246,3,171.83
246,4,173.42
246,5,174.39
246,6,176.01
246,7,176.7
246,8,181.17
246,9,179.76
246,10,180.87
246,11,177.12
246,12,176.34
246,13,147.96
246,14,167.1
246,15,177.83
246,16,180.51
246,17,171.99
246,18,150.1
246,19,164.31
246,20,177.23
246,21,205.82
246,22,162.24
246,23,198.15
246,24,209.49
246,25,220.12
246,26,218.85
246,27,224.35
246,28,189.27
246,29,199.49
246,30,207.8
246,31,211.3
246,32,223.46
246,33,236.29
246,34,111.3
246,35,109.06
246,36,110.44
246,37,112.48
246,38,115.73
246,39,104.5
246,40,122.58
246,41,124.82
246,42,138.24
246,43,146.89
246,44,128.98
246,45,52.7
246,46,51.21
246,47,36.74
246,48,22.38
246,49,63.89
246,50,61.61
246,51,55.58
246,52,69.67
246,53,63.02
246,54,53.11
246,55,69.04
246,56,66.78
246,57,87.7
246,58,86.42
246,59,74
246,60,73.87
246,61,73.79
246,62,72.52
246,63,74.77
246,64,76.28
246,65,75.62
246,66,74.75
246,67,76.54
246,68,74.74
246,69,70.62
246,70,70.76
246,71,72.64
246,72,70.33
246,73,82.38
246,74,77.23
246,75,76.61
246,76,77.09
246,77,78.16
246,78,75.75
246,79,81.77
246,80,79.62
246,81,82.96
246,82,65.41
246,83,76.63
246,84,61.7
246,85,57.08
246,86,65.79
246,87,66.8
246,88,68.51
246,89,93.74
246,90,85.97
246,91,84.86
246,92,87.94
246,93,85.79
246,94,89.86
246,95,84.58
246,96,76
246,97,100.34
246,98,97.04
246,99,92.98
246,100,102.08
246,101,68.61
246,102,66.31
246,103,59.99
246,104,54.13
246,105,54.88
246,106,56.27
246,107,62.42
246,108,63.77
246,109,62.36
246,110,62.7
246,111,60.38
246,112,51.03
246,113,55.38
246,114,58.33
246,115,59.18
246,116,48.91
246,117,53.39
246,118,52.14
246,119,55.47
246,120,64.73
246,121,63.27
246,122,62.73
246,123,61.46
246,124,63.83
246,125,65.43
246,126,67.43
246,127,64.28
246,128,64.63
246,129,71.92
246,130,80.97
246,131,86.15
246,132,82.94
246,133,93.38
246,134,30.81
246,135,30.27
246,136,30.85
246,137,31.35
246,138,30.77
246,139,32.46
246,140,32.03
246,141,32.93
246,142,32.04
246,143,35.11
246,144,31.92
246,145,33.03
246,146,32.49
246,147,33.62
246,148,33.5
246,149,34.8
246,150,34.84
246,151,36.99
246,152,32.16
246,153,28.49
246,154,29.83
246,155,27.51
246,156,27.43
246,157,29.73
246,158,25.73
246,159,28.58
246,160,28.29
246,161,26.29
246,162,41.49
246,163,35.02
246,164,37.17
246,165,45.7
246,166,35.43
246,167,45.42
246,168,40.12
246,169,44.02
246,170,44.07
246,171,38.05
246,172,38.26
246,173,32.45
246,174,31.55
246,175,29.18
246,176,28.91
246,177,26.36
246,178,22.52
246,179,26.72
246,180,35.47
246,181,45.58
246,182,49.72
246,183,56.81
246,184,320.38
246,185,322.32
246,186,286.33
246,187,291.2
246,188,305.26
246,189,293.57
246,190,306.25
246,191,321.66
246,192,348.84
246,193,199.85
246,194,198.05
246,195,200.87
246,196,214.03
246,197,207.96
246,198,210.88
246,199,209.89
246,200,206.13
246,201,209.23
246,202,211.18
246,203,220.47
246,204,201.11
246,205,185.01
246,206,217.16
246,207,212.1
246,208,214.44
246,209,218.4
246,210,223.71
246,211,231.55
246,212,234.78
246,213,268.68
246,214,274.66
246,215,242.05
246,216,234.86
246,217,240.73
246,218,257.38
246,219,272.64
246,220,251.18
246,221,214.3
246,222,219.19
246,223,217.77
246,224,202.73
246,225,203.68
246,226,208.06
246,227,212.39
246,228,219.95
246,229,224.35
246,230,228.59
246,231,231.47
246,232,238.33
246,233,228.15
246,234,217.08
246,235,244.25
246,236,208.21
246,237,206.56
246,238,225.84
246,239,256.3
246,240,244.64
246,241,184.13
246,242,8.82
246,243,13.33
246,244,12.28
246,245,8.02
246,246,0
246,247,12.45
246,248,12.26
246,249,10.28
246,250,11.26
246,251,14.5
246,252,15.95
246,253,16.31
246,254,19.45
246,255,25.45
246,256,23.86
246,257,10.4
246,258,12.36
246,259,8.35
246,260,19.22
246,261,20.78
246,262,22.2
246,263,23.92
246,264,26.69
246,265,26.93
246,266,30
246,267,33.77
246,268,42.02
246,269,38.3
246,270,31
246,271,34.09
246,272,302.11
246,273,293.52
246,274,287.49
246,275,284.11
246,276,280
246,277,274.16
246,278,265.66
246,279,254.59
246,280,248.58
246,281,290.98
246,282,301.5
246,283,296.68
246,284,308.34
246,285,355.9
246,286,371.96
246,287,369.21
246,288,89.7
246,289,87.63
246,290,83.23
246,291,76.54
246,292,84.65
246,293,91.37
246,294,93.15
246,295,96.03
246,296,103.92
246,297,109.61
246,298,71.47
246,299,67.27
246,300,74.69
246,301,86.24
246,302,92.49
246,303,103.33
246,304,39.2
246,305,34.95
246,306,34.48
246,307,36.46
246,308,39.72
246,309,43.22
246,310,48.27
246,311,35.42
246,312,29.53
246,313,23.37
246,314,36.82
246,315,37.44
246,316,28.92
246,317,29.16
246,318,30.25
246,319,32.34
246,320,29.89
246,321,32.68
246,322,38.26
246,323,38.36
246,324,27.14
246,325,30.13
246,326,33.28
246,327,27.51
246,328,35.36
246,329,45.68
246,330,41.18
246,331,43.32
246,332,39.07
246,333,40.78
246,334,44.66
246,335,117.36
246,336,109.92
246,337,103.5
246,338,51.36
246,339,79.99
246,340,82.27
246,341,78.66
246,342,87.77
246,343,162.01
246,344,130.88
246,345,114.79
246,346,113.6
246,347,92.89
246,348,97.82
246,349,123.28
246,350,110.63
246,351,92.38
246,352,118.24
246,353,130.68
246,354,148.13
246,355,178.79
246,356,171.04
246,357,171.3
246,358,163.74
246,359,162.89
246,360,182.52
246,361,175.99
246,362,174.63
246,363,173.84
246,364,160.82
246,365,175.73
246,366,177.14
246,367,165.69
246,368,162.51
246,369,197.93
246,370,192.55
246,371,175.3
246,372,181.33
246,373,181.89
246,374,167.96
246,375,164.41
246,376,176.48
246,377,179.41
246,378,174.78
246,379,198.23
246,380,188.09
246,381,170.18
246,382,152.15
246,383,89.92
246,384,91.71
246,385,76.59
246,386,72.09
246,387,75.22
246,388,80.84
246,389,79.37
246,390,101.7
246,391,109.67
246,392,106.41
246,393,111.02
246,394,110.97
246,395,105.08
246,396,103.84
246,397,105.57
246,398,115.97
246,399,127.59
246,400,123.01
246,401,143.71
246,402,154.81
246,403,159.13
246,404,170.79
246,405,176.25
246,406,175.32
246,407,179.96
246,408,183.91
246,409,176.59
246,410,144.87
246,411,163.93
246,412,132.22
246,413,143.37
246,414,164.05
246,415,152.32
246,416,147.7
246,417,164.35
246,418,167.57
246,419,171.85
246,420,174.86
246,421,172.04
246,422,229.55
246,423,245.96
246,424,116.47
246,425,123.15
246,426,78.32
246,427,98.54
246,428,106.85
246,429,88.98
246,430,107.24
246,431,87.23
246,432,88.74
246,433,106.05
246,434,101.19
246,435,110.7
246,436,123.2
246,437,120.54
246,438,110.32
246,439,122.87
246,440,132.67
247,1,185.72
247,2,186.29
247,3,182.87
247,4,184.45
247,5,185.43
247,6,187.05
247,7,187.74
247,8,192.21
247,9,190.8
247,10,191.91
247,11,188.16
247,12,187.37
247,13,158.99
247,14,178.14
247,15,188.86
247,16,191.54
247,17,183.03
247,18,161.13
247,19,175.34
247,20,188.26
247,21,216.86
247,22,173.27
247,23,209.18
247,24,220.52
247,25,231.16
247,26,229.88
247,27,235.38
247,28,200.31
247,29,210.52
247,30,218.83
247,31,222.33
247,32,234.5
247,33,247.32
247,34,122.34
247,35,120.09
247,36,121.47
247,37,123.52
247,38,126.77
247,39,115.54
247,40,133.61
247,41,135.85
247,42,149.27
247,43,157.92
247,44,140.01
247,45,57.99
247,46,56.5
247,47,42.03
247,48,27.67
247,49,56.23
247,50,53.95
247,51,47.92
247,52,61.76
247,53,53.92
247,54,59.49
247,55,75.42
247,56,72.07
247,57,94.08
247,58,85.33
247,59,85.03
247,60,84.9
247,61,84.82
247,62,83.56
247,63,85.8
247,64,87.32
247,65,86.66
247,66,85.78
247,67,87.58
247,68,85.77
247,69,81.65
247,70,81.8
247,71,83.67
247,72,81.36
247,73,93.41
247,74,88.26
247,75,87.64
247,76,88.12
247,77,89.2
247,78,86.79
247,79,92.8
247,80,90.65
247,81,78.48
247,82,73.66
247,83,87.66
247,84,69.95
247,85,65.33
247,86,76.83
247,87,77.84
247,88,79.54
247,89,104.77
247,90,97
247,91,95.9
247,92,98.97
247,93,96.83
247,94,100.89
247,95,95.61
247,96,84.25
247,97,111.37
247,98,108.08
247,99,104.01
247,100,113.11
247,101,76.85
247,102,74.56
247,103,68.23
247,104,62.37
247,105,65.92
247,106,67.31
247,107,73.45
247,108,74.81
247,109,73.4
247,110,73.73
247,111,71.41
247,112,59.28
247,113,66.42
247,114,69.36
247,115,70.22
247,116,59.95
247,117,64.43
247,118,63.17
247,119,66.5
247,120,75.76
247,121,74.31
247,122,73.76
247,123,72.49
247,124,74.86
247,125,76.46
247,126,78.46
247,127,75.31
247,128,75.67
247,129,82.95
247,130,92.01
247,131,97.19
247,132,91.66
247,133,104.41
247,134,41.85
247,135,41.3
247,136,41.88
247,137,42.38
247,138,41.81
247,139,43.5
247,140,43.06
247,141,43.96
247,142,43.07
247,143,46.15
247,144,42.96
247,145,44.07
247,146,43.52
247,147,44.66
247,148,44.53
247,149,45.84
247,150,45.87
247,151,48.02
247,152,43.19
247,153,39.52
247,154,40.86
247,155,38.55
247,156,38.46
247,157,40.76
247,158,36.76
247,159,39.61
247,160,39.32
247,161,37.33
247,162,50.21
247,163,46.06
247,164,48.21
247,165,56.74
247,166,46.47
247,167,56.46
247,168,51.16
247,169,55.05
247,170,55.11
247,171,49.08
247,172,49.29
247,173,43.48
247,174,42.59
247,175,40.21
247,176,39.94
247,177,37.4
247,178,33.56
247,179,36.86
247,180,50.73
247,181,54.3
247,182,58.44
247,183,65.53
247,184,329.1
247,185,331.04
247,186,295.05
247,187,299.91
247,188,313.98
247,189,302.29
247,190,314.96
247,191,330.37
247,192,357.56
247,193,210.89
247,194,209.08
247,195,211.91
247,196,225.07
247,197,218.99
247,198,221.91
247,199,220.93
247,200,217.16
247,201,220.26
247,202,222.22
247,203,231.51
247,204,212.15
247,205,196.04
247,206,228.19
247,207,223.14
247,208,225.48
247,209,229.43
247,210,234.75
247,211,242.59
247,212,245.81
247,213,279.71
247,214,285.69
247,215,253.08
247,216,245.89
247,217,251.76
247,218,268.41
247,219,283.68
247,220,262.22
247,221,225.33
247,222,230.22
247,223,228.81
247,224,213.76
247,225,212.4
247,226,216.78
247,227,221.11
247,228,228.67
247,229,233.07
247,230,237.31
247,231,240.18
247,232,247.05
247,233,236.86
247,234,225.8
247,235,252.97
247,236,216.93
247,237,215.28
247,238,234.55
247,239,265.02
247,240,253.36
247,241,192.85
247,242,18.1
247,243,19.69
247,244,23.32
247,245,17.92
247,246,12.47
247,247,0
247,248,6.78
247,249,9.3
247,250,10.29
247,251,16.09
247,252,20.65
247,253,20.11
247,254,23.23
247,255,34.1
247,256,31.91
247,257,20.3
247,258,22.27
247,259,13.64
247,260,11.2
247,261,24.57
247,262,25.98
247,263,27.7
247,264,30.47
247,265,30.72
247,266,33.78
247,267,24.67
247,268,45.8
247,269,42.08
247,270,34.79
247,271,37.88
247,272,313.14
247,273,304.56
247,274,298.52
247,275,295.14
247,276,291.04
247,277,285.19
247,278,276.7
247,279,265.63
247,280,259.61
247,281,302.02
247,282,312.54
247,283,307.71
247,284,319.38
247,285,366.93
247,286,382.99
247,287,380.24
247,288,100.74
247,289,98.66
247,290,94.26
247,291,87.57
247,292,95.69
247,293,102.41
247,294,104.19
247,295,107.07
247,296,114.95
247,297,120.64
247,298,82.5
247,299,78.3
247,300,85.72
247,301,97.27
247,302,103.52
247,303,114.36
247,304,50.23
247,305,44.86
247,306,45.51
247,307,47.49
247,308,50.75
247,309,54.25
247,310,59.31
247,311,45.33
247,312,39.44
247,313,33.27
247,314,45.07
247,315,45.68
247,316,39.96
247,317,39.16
247,318,40.74
247,319,43.38
247,320,40.58
247,321,42.3
247,322,46.98
247,323,47.04
247,324,37.03
247,325,40.02
247,326,42.89
247,327,35.56
247,328,43.41
247,329,46.69
247,330,49.23
247,331,50.41
247,332,42.86
247,333,44.57
247,334,51.35
247,335,126.08
247,336,118.63
247,337,112.22
247,338,55.15
247,339,88.71
247,340,90.99
247,341,87.38
247,342,96.49
247,343,170.73
247,344,139.6
247,345,123.5
247,346,122.31
247,347,101.61
247,348,106.54
247,349,132
247,350,119.34
247,351,101.1
247,352,126.95
247,353,139.4
247,354,156.85
247,355,187.51
247,356,179.76
247,357,180.02
247,358,172.46
247,359,171.61
247,360,191.23
247,361,184.71
247,362,183.35
247,363,182.55
247,364,169.54
247,365,184.45
247,366,185.86
247,367,174.41
247,368,171.23
247,369,206.65
247,370,201.26
247,371,184.01
247,372,190.05
247,373,190.61
247,374,176.68
247,375,173.12
247,376,185.19
247,377,188.13
247,378,183.5
247,379,206.95
247,380,196.81
247,381,178.89
247,382,160.87
247,383,100.96
247,384,102.74
247,385,87.62
247,386,83.12
247,387,86.26
247,388,91.87
247,389,90.41
247,390,112.73
247,391,120.7
247,392,117.44
247,393,122.06
247,394,122.01
247,395,116.11
247,396,114.87
247,397,116.61
247,398,127
247,399,138.62
247,400,134.04
247,401,154.75
247,402,165.85
247,403,170.17
247,404,181.82
247,405,187.29
247,406,186.35
247,407,190.99
247,408,194.94
247,409,187.62
247,410,153.59
247,411,172.65
247,412,140.94
247,413,152.09
247,414,172.77
247,415,161.04
247,416,156.42
247,417,173.06
247,418,176.29
247,419,180.56
247,420,183.57
247,421,180.75
247,422,238.26
247,423,254.67
247,424,125.19
247,425,131.86
247,426,86.56
247,427,109.57
247,428,117.89
247,429,97.22
247,430,111.73
247,431,101.19
247,432,93.23
247,433,110.54
247,434,105.68
247,435,121.73
247,436,134.24
247,437,131.58
247,438,121.35
247,439,133.9
247,440,143.71
248,1,181.21
248,2,181.78
248,3,178.35
248,4,179.94
248,5,180.91
248,6,182.53
248,7,183.22
248,8,187.7
248,9,186.29
248,10,187.39
248,11,183.64
248,12,182.86
248,13,154.48
248,14,173.63
248,15,184.35
248,16,187.03
248,17,178.52
248,18,156.62
248,19,170.83
248,20,183.75
248,21,212.34
248,22,168.76
248,23,204.67
248,24,216.01
248,25,226.64
248,26,225.37
248,27,230.87
248,28,195.8
248,29,206.01
248,30,214.32
248,31,217.82
248,32,229.98
248,33,242.81
248,34,117.82
248,35,115.58
248,36,116.96
248,37,119
248,38,122.25
248,39,111.02
248,40,129.1
248,41,131.34
248,42,144.76
248,43,153.41
248,44,135.5
248,45,62.47
248,46,57.44
248,47,45.18
248,48,30.82
248,49,57.16
248,50,54.88
248,51,48.85
248,52,60.32
248,53,52.47
248,54,62.64
248,55,74.04
248,56,76.54
248,57,93.95
248,58,89.8
248,59,80.52
248,60,80.39
248,61,80.31
248,62,79.05
248,63,81.29
248,64,82.8
248,65,82.15
248,66,81.27
248,67,83.06
248,68,81.26
248,69,77.14
248,70,77.29
248,71,79.16
248,72,76.85
248,73,88.9
248,74,83.75
248,75,83.13
248,76,83.61
248,77,84.68
248,78,82.28
248,79,88.29
248,80,86.14
248,81,89.48
248,82,85.32
248,83,83.15
248,84,84.73
248,85,72.14
248,86,72.31
248,87,73.33
248,88,75.03
248,89,100.26
248,90,92.49
248,91,91.38
248,92,94.46
248,93,92.31
248,94,96.38
248,95,91.1
248,96,96.02
248,97,106.86
248,98,103.57
248,99,99.5
248,100,108.6
248,101,80.43
248,102,78.13
248,103,71.81
248,104,65.95
248,105,61.4
248,106,62.8
248,107,68.94
248,108,70.29
248,109,68.88
248,110,69.22
248,111,66.9
248,112,64.54
248,113,61.91
248,114,64.85
248,115,65.71
248,116,55.43
248,117,59.91
248,118,58.66
248,119,61.99
248,120,71.25
248,121,69.8
248,122,69.25
248,123,67.98
248,124,70.35
248,125,71.95
248,126,73.95
248,127,70.8
248,128,71.16
248,129,78.44
248,130,87.5
248,131,92.67
248,132,87.15
248,133,99.9
248,134,37.33
248,135,36.79
248,136,37.37
248,137,37.87
248,138,37.29
248,139,38.99
248,140,38.55
248,141,39.45
248,142,38.56
248,143,41.64
248,144,38.45
248,145,39.56
248,146,39.01
248,147,40.14
248,148,40.02
248,149,41.33
248,150,41.36
248,151,43.51
248,152,38.68
248,153,35.01
248,154,36.35
248,155,34.03
248,156,33.95
248,157,36.25
248,158,32.25
248,159,35.1
248,160,34.81
248,161,32.82
248,162,45.7
248,163,41.54
248,164,43.69
248,165,52.23
248,166,41.95
248,167,51.94
248,168,46.64
